,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
3057,7606397002768254736,43.7,2026/02/14
3058,582582410674144288,0.0,2026/02/14
3059,7606148605800564481,39.33,2026/02/14
3060,582504172629427614,-0.55,2026/02/14
3061,582498547462800781,-13.08,2026/02/14
3062,582475533001524346,31.79,2026/02/14
3063,582472843811653361,-2.37,2026/02/14
3064,582472419369584376,30.59,2026/02/14
3065,582472270359266890,0.0,2026/02/14
3066,582472253162031001,0.0,2026/02/14
3067,582466518126789788,31.79,2026/02/14
3068,582466175161500916,31.79,2026/02/14
3069,582466041732302358,31.79,2026/02/14
3070,582457406197433627,-2.36,2026/02/14
3071,582456540174256052,0.0,2026/02/14
3072,582456349213492608,32.84,2026/02/14
3073,582454810497090978,36.49,2026/02/14
3074,582454049447577088,36.49,2026/02/14
3075,582449553619584291,17.22,2026/02/14
3076,582449308500330088,17.22,2026/02/14
3077,582441246409983784,41.08,2026/02/14
3078,582440766044669117,36.49,2026/02/14
3079,582440625822992261,-2.62,2026/02/14
3080,582440150156215331,18.37,2026/02/14
3081,582439840134104672,36.49,2026/02/14
3082,582439256439555363,36.49,2026/02/14
3083,582439030667445895,-2.62,2026/02/14
3084,582438717640771516,9.31,2026/02/14
3085,582438464204604643,0.0,2026/02/14
3086,582437984891012416,11.75,2026/02/14
3087,582437923698935042,36.49,2026/02/14
3088,582437366386885696,8.32,2026/02/14
3089,582434247275349925,36.49,2026/02/14
3090,582425498592380319,36.49,2026/02/14
3091,582425120585909570,36.49,2026/02/14
3092,582424819260360376,10.5,2026/02/14
3093,582424046093764549,36.49,2026/02/14
3094,582424032434816279,35.76,2026/02/14
3095,582424032434816279,35.75,2026/02/14
3096,582424022909224008,36.49,2026/02/14
3097,582423171770254543,36.49,2026/02/14
3098,582423158050096871,36.49,2026/02/14
3099,582422739100861766,36.49,2026/02/14
3100,582422734755955864,36.49,2026/02/14
3101,582422266350700027,11.75,2026/02/14
3102,582422025097676744,36.49,2026/02/14
3103,582421683747981081,41.08,2026/02/14
3104,582421232514860770,36.49,2026/02/14
3105,582420495744140406,36.49,2026/02/14
3106,582418878453941480,36.49,2026/02/14
3107,582418893534955459,36.49,2026/02/14
3108,582417025537967143,36.49,2026/02/14
3109,582416934130714082,41.08,2026/02/14
3110,582407057609361018,36.49,2026/02/14
3111,582405174912517658,-7.77,2026/02/14
3112,582405174912517658,16.71,2026/02/14
3113,582405174912517658,16.72,2026/02/14
3114,582405174912517658,16.72,2026/02/14
3115,582404844550325787,9.31,2026/02/14
3116,582403036507572209,36.49,2026/02/14
3117,582403040139315185,36.49,2026/02/14
3118,582402629645535176,36.49,2026/02/14
3119,582402538396026625,36.49,2026/02/14
3120,582402512886597130,36.49,2026/02/14
3121,582401953969112858,36.49,2026/02/14
3122,582401816501454183,39.08,2026/02/14
3123,582401811525830255,36.49,2026/02/14
3124,582401361495557826,36.49,2026/02/14
3125,582400904147863043,36.49,2026/02/14
3126,582400761661982181,36.49,2026/02/14
3127,582387348827113245,36.49,2026/02/14
3128,582387308208293515,-2.62,2026/02/14
3129,582386962612258701,36.49,2026/02/14
3130,582386906510100250,36.49,2026/02/14
3131,582386606525810542,-2.62,2026/02/14
3132,582386469073945878,36.49,2026/02/14
3133,582386413326927445,36.49,2026/02/14
3134,582386381801621241,36.49,2026/02/14
3135,582385843368658616,41.08,2026/02/14
3136,582385865585296928,36.49,2026/02/14
3137,582385145271977685,36.49,2026/02/14
3138,582382149846009152,41.08,2026/02/14
3139,582371272655406406,27.36,2026/02/14
3140,582371012661970896,35.76,2026/02/14
3141,582371012661970896,35.75,2026/02/14
3142,582370962784028539,17.56,2026/02/14
3143,582370776712775458,36.49,2026/02/14
3144,582370711034954819,38.75,2026/02/14
3145,582370707711099916,41.08,2026/02/14
3146,582364972396872806,17.22,2026/02/14
3147,582364886124102739,36.49,2026/02/14
3148,582355591209387098,36.49,2026/02/14
3149,582350052543661476,39.36,2026/02/14
3150,582349411777414670,-2.62,2026/02/14
3151,582323760240231593,36.57,2026/02/14
3152,582323292178449790,-2.57,2026/02/14
3153,582323292178449790,-86.23,2026/02/14
3154,582322986316826046,36.57,2026/02/14
3155,582308895100798225,36.57,2026/02/14
3156,582304497054549906,18.61,2026/02/14
3157,582302973911729369,36.57,2026/02/14
3158,582292378726597817,36.57,2026/02/14
3159,582277041882826044,34.07,2026/02/14
3160,582274895361902205,-2.63,2026/02/14
3161,582265269721400915,34.07,2026/02/14
3162,582263344945792309,34.07,2026/02/14
3163,582261721199052253,-96.15,2026/02/14
3164,582261552929015411,-2.45,2026/02/14
3165,582261468911994608,-45.4,2026/02/14
3166,582261162025649369,34.07,2026/02/14
3167,582261055089640768,34.07,2026/02/14
3168,582260821573469262,34.07,2026/02/14
3169,582260409846105950,34.07,2026/02/14
3170,582567527830816652,0.0,2026/02/13
3171,582459570260707266,10.66,2026/02/13
3172,582457567551129595,10.34,2026/02/13
3173,582457567551129595,10.34,2026/02/13
3174,582456101543118233,9.73,2026/02/13
3175,582456101543118233,29.2,2026/02/13
3176,582455830974596562,11.19,2026/02/13
3177,582455761827103815,16.3,2026/02/13
3178,582455293266986864,8.32,2026/02/13
3179,582449195137860855,17.22,2026/02/13
3180,582448675594340230,16.88,2026/02/13
3181,582448675594340230,16.89,2026/02/13
3182,582442590146627529,15.79,2026/02/13
3183,582439941448042101,25.43,2026/02/13
3184,582425499996358212,36.49,2026/02/13
3185,582425024614794311,36.49,2026/02/13
3186,582424983080240201,36.49,2026/02/13
3187,582424450101970679,10.5,2026/02/13
3188,582424106364274302,41.08,2026/02/13
3189,582424081938941129,36.49,2026/02/13
3190,582424056349296224,8.84,2026/02/13
3191,582424056349296224,8.85,2026/02/13
3192,582423876749657943,36.49,2026/02/13
3193,582423358441489807,36.49,2026/02/13
3194,582423271578896223,36.49,2026/02/13
3195,582422926200833710,36.49,2026/02/13
3196,582422900063634639,36.49,2026/02/13
3197,582422861973128467,36.49,2026/02/13
3198,582422751950702274,36.49,2026/02/13
3199,582421871050851603,36.49,2026/02/13
3200,582421691304412385,36.49,2026/02/13
3201,582421610629727435,36.49,2026/02/13
3202,582420950894610246,37.45,2026/02/13
3203,582420543976605028,36.49,2026/02/13
3204,582417550382630204,36.49,2026/02/13
3205,582417084728903300,36.49,2026/02/13
3206,582409837861569841,14.57,2026/02/13
3207,582406116834575595,9.31,2026/02/13
3208,582405141644215468,36.49,2026/02/13
3209,582404763028719488,9.31,2026/02/13
3210,582404732887205235,36.49,2026/02/13
3211,582404673554253753,36.49,2026/02/13
3212,582404236833752713,17.22,2026/02/13
3213,582404125888382843,36.49,2026/02/13
3214,582402913499972912,36.49,2026/02/13
3215,582402725535254276,36.49,2026/02/13
3216,582402385585407784,36.49,2026/02/13
3217,582401815778330023,36.49,2026/02/13
3218,582401885715728311,36.49,2026/02/13
3219,582401597561144871,36.49,2026/02/13
3220,582401588254836589,36.49,2026/02/13
3221,582401321812854659,36.49,2026/02/13
3222,582401372208137307,41.08,2026/02/13
3223,582401268672136293,36.49,2026/02/13
3224,582401108677461093,36.49,2026/02/13
3225,582401074463606339,36.49,2026/02/13
3226,582400983753197063,36.49,2026/02/13
3227,582400893988341595,38.11,2026/02/13
3228,582400888151311663,36.49,2026/02/13
3229,582400808721024541,36.49,2026/02/13
3230,582400786501895471,36.49,2026/02/13
3231,582400692226852635,36.49,2026/02/13
3232,582399960004002844,18.24,2026/02/13
3233,582391730608702766,17.2,2026/02/13
3234,582391730608702766,16.88,2026/02/13
3235,582389374610146914,36.49,2026/02/13
3236,582387354854917142,17.12,2026/02/13
3237,582387279564998401,36.49,2026/02/13
3238,582387277594592851,36.49,2026/02/13
3239,582387217739580610,36.49,2026/02/13
3240,582387222529672611,36.49,2026/02/13
3241,582387153845192402,36.49,2026/02/13
3242,582387143791969780,36.49,2026/02/13
3243,582387066909852980,36.49,2026/02/13
3244,582386988143445200,36.49,2026/02/13
3245,582386891574838398,36.49,2026/02/13
3246,582386864179676313,36.49,2026/02/13
3247,582386812193834769,36.49,2026/02/13
3248,582386787959736301,36.49,2026/02/13
3249,582386661633918401,36.49,2026/02/13
3250,582386344900527208,36.49,2026/02/13
3251,582385737344714563,9.31,2026/02/13
3252,582385655052535303,36.49,2026/02/13
3253,582384252490188303,17.12,2026/02/13
3254,582383273868363158,36.49,2026/02/13
3255,582375359829018099,36.49,2026/02/13
3256,582373860706452655,41.08,2026/02/13
3257,582373713521378823,36.49,2026/02/13
3258,582371595765122244,36.49,2026/02/13
3259,582370927761130883,36.49,2026/02/13
3260,582370087277856118,36.49,2026/02/13
3261,582370006708487624,36.49,2026/02/13
3262,582369682701256067,36.49,2026/02/13
3263,582368385991477019,36.49,2026/02/13
3264,582368324592109467,36.49,2026/02/13
3265,582367496542389338,36.49,2026/02/13
3266,582356385202210813,35.76,2026/02/13
3267,582356385202210813,35.75,2026/02/13
3268,582355653047321863,41.08,2026/02/13
3269,582337016600102618,-2.63,2026/02/13
3270,582335474873566550,41.17,2026/02/13
3271,582322775917757593,36.57,2026/02/13
3272,582306341673731328,36.57,2026/02/13
3273,582291360963266187,36.57,2026/02/13
3274,582286893168756648,36.57,2026/02/13
3275,582276624965600815,34.07,2026/02/13
3276,582276553696183627,34.07,2026/02/13
3277,582274234774750729,34.07,2026/02/13
3278,582262363653768675,34.07,2026/02/13
3279,582261710626916341,-2.45,2026/02/13
3280,582261632642614471,34.07,2026/02/13
3281,582261266071651577,34.07,2026/02/13
3282,582261220754818798,-39.74,2026/02/13
3283,582261220754818798,37.59,2026/02/13
3284,582261173370980036,-2.45,2026/02/13
3285,582261148959672194,34.59,2026/02/13
3286,582261148959672194,34.59,2026/02/13
3287,582260826478446561,34.07,2026/02/13
3288,7605751457971848981,9.18,2026/02/12
3289,7605732488461190933,38.07,2026/02/12
3290,7605659848050493201,40.8,2026/02/12
3291,582564328053966041,0.0,2026/02/12
3292,7605610711826745108,85.65,2026/02/12
3293,7605608341414381333,29.4,2026/02/12
3294,7605423385738512148,40.8,2026/02/12
3295,582539828979402173,0.0,2026/02/12
3296,582537231949268692,0.0,2026/02/12
3297,582537231949268692,0.0,2026/02/12
3298,582488670131553858,-7.75,2026/02/12
3299,582472486644974948,-2.28,2026/02/12
3300,582425095416153194,36.49,2026/02/12
3301,582423836826240810,-2.62,2026/02/12
3302,582423078595822984,36.49,2026/02/12
3303,582422032860612008,41.08,2026/02/12
3304,582418762550969813,36.49,2026/02/12
3305,582418644387660969,36.49,2026/02/12
3306,582418363452196044,35.76,2026/02/12
3307,582418363452196044,35.75,2026/02/12
3308,582417266213357457,11.75,2026/02/12
3309,582405047750067752,17.22,2026/02/12
3310,582404636413691316,0.0,2026/02/12
3311,582404508363556126,10.96,2026/02/12
3312,582404508363556126,10.96,2026/02/12
3313,582403121126278831,36.49,2026/02/12
3314,582402647401989813,36.49,2026/02/12
3315,582402501249107793,36.49,2026/02/12
3316,582402471176733874,36.49,2026/02/12
3317,582402298894190121,36.49,2026/02/12
3318,582402108632827107,41.08,2026/02/12
3319,582402169593366098,36.49,2026/02/12
3320,582402024532378961,36.49,2026/02/12
3321,582401770206889319,36.49,2026/02/12
3322,582401793732740588,36.49,2026/02/12
3323,582401733739250857,22.11,2026/02/12
3324,582401733739250857,15.47,2026/02/12
3325,582401144385668761,36.49,2026/02/12
3326,582401104813458679,36.49,2026/02/12
3327,582400696274683807,36.49,2026/02/12
3328,582399370136814900,9.31,2026/02/12
3329,582398179748644605,8.27,2026/02/12
3330,582391322315818136,17.22,2026/02/12
3331,582389359841215912,16.88,2026/02/12
3332,582389359841215912,17.22,2026/02/12
3333,582389222385550481,25.61,2026/02/12
3334,582389229387023622,17.22,2026/02/12
3335,582389121690862854,17.22,2026/02/12
3336,582389089941489206,17.22,2026/02/12
3337,582389089941489206,16.88,2026/02/12
3338,582388079493678168,41.08,2026/02/12
3339,582387872898057436,19.27,2026/02/12
3340,582387316029949377,36.49,2026/02/12
3341,582387299573729131,17.22,2026/02/12
3342,582387258529383530,36.49,2026/02/12
3343,582387209141716549,36.57,2026/02/12
3344,582387192178116156,36.49,2026/02/12
3345,582387168295618174,36.49,2026/02/12
3346,582387078326945528,36.49,2026/02/12
3347,582387067441415322,35.76,2026/02/12
3348,582387067441415322,35.75,2026/02/12
3349,582387020516197698,9.31,2026/02/12
3350,582386948018898004,36.49,2026/02/12
3351,582386915017458892,36.49,2026/02/12
3352,582386676071302783,17.22,2026/02/12
3353,582386650752189701,36.49,2026/02/12
3354,582386623384028724,41.08,2026/02/12
3355,582386308115433467,36.49,2026/02/12
3356,582386277364369384,36.49,2026/02/12
3357,582386190071793578,41.08,2026/02/12
3358,582386117996479875,36.49,2026/02/12
3359,582383033927697944,11.75,2026/02/12
3360,582382217573336691,10.96,2026/02/12
3361,582382217573336691,10.96,2026/02/12
3362,582382217573336691,10.97,2026/02/12
3363,582372449685439681,36.49,2026/02/12
3364,582371850193831104,17.22,2026/02/12
3365,582371771613938875,36.49,2026/02/12
3366,582371123796411514,9.31,2026/02/12
3367,582371064780457973,11.19,2026/02/12
3368,582369707938252140,11.06,2026/02/12
3369,582369707938252140,6.08,2026/02/12
3370,582368540709914345,19.96,2026/02/12
3371,582366886704022803,36.49,2026/02/12
3372,582366805257652184,8.27,2026/02/12
3373,582363221981365353,17.22,2026/02/12
3374,582362527761466746,36.49,2026/02/12
3375,582357755740849952,36.49,2026/02/12
3376,582357109903427238,36.49,2026/02/12
3377,582356647037732064,18.37,2026/02/12
3378,582349203717981928,36.49,2026/02/12
3379,582348024667342436,36.49,2026/02/12
3380,582339506602607751,-1.31,2026/02/12
3381,582337948538537382,36.57,2026/02/12
3382,582337556791985992,36.57,2026/02/12
3383,582336706444821714,39.08,2026/02/12
3384,582336502797927719,41.17,2026/02/12
3385,582334283915953379,36.57,2026/02/12
3386,582326171996489515,-1.76,2026/02/12
3387,582324408475617034,-2.63,2026/02/12
3388,582323347572229290,-2.63,2026/02/12
3389,582309086406870050,36.57,2026/02/12
3390,582308120082745326,36.57,2026/02/12
3391,582276508288910345,34.07,2026/02/12
3392,582276445853091308,34.07,2026/02/12
3393,582276422844057215,34.07,2026/02/12
3394,582276384406537473,34.07,2026/02/12
3395,582276330560980281,34.07,2026/02/12
3396,582275788991595659,34.07,2026/02/12
3397,582274559352735405,34.07,2026/02/12
3398,582274399487494134,-34.04,2026/02/12
3399,582273355924801346,34.07,2026/02/12
3400,582272679352305151,34.07,2026/02/12
3401,582271068502394123,34.07,2026/02/12
3402,582262340470867005,34.07,2026/02/12
3403,582262271678842646,34.07,2026/02/12
3404,582261798044469023,34.07,2026/02/12
3405,582261760194544706,34.07,2026/02/12
3406,582261464752751801,-40.8,2026/02/12
3407,582261315297707606,34.07,2026/02/12
3408,582261273764267813,34.07,2026/02/12
3409,582261246521607673,34.07,2026/02/12
3410,582261221471258213,-2.45,2026/02/12
3411,582261208411440905,36.07,2026/02/12
3412,582261193784394917,34.07,2026/02/12
3413,582261164357027747,34.07,2026/02/12
3414,582261137628235038,44.07,2026/02/12
3415,582261000869021505,34.07,2026/02/12
3416,582260971478615662,-40.8,2026/02/12
3417,582260854073689916,-2.45,2026/02/12
3418,582260851396085558,34.07,2026/02/12
3419,582260833040172748,34.07,2026/02/12
3420,582260841051817197,34.07,2026/02/12
3421,582260790407824795,34.07,2026/02/12
3422,582260779456431855,34.07,2026/02/12
3423,7605347070061528853,38.07,2026/02/11
3424,7605342205694084884,38.07,2026/02/11
3425,7605336921841714951,19.9,2026/02/11
3426,7605285688617273095,43.7,2026/02/11
3427,7605255941899077396,41.6,2026/02/11
3428,7605254615064266516,38.07,2026/02/11
3429,7605253502331340564,39.33,2026/02/11
3430,7605238897185933063,39.42,2026/02/11
3431,7605213107069552391,42.3,2026/02/11
3432,582536744638908117,0.0,2026/02/11
3433,582472629081244882,-2.28,2026/02/11
3434,582472297620932266,-2.54,2026/02/11
3435,582472219952973208,-4.78,2026/02/11
3436,582472207554348800,-3.57,2026/02/11
3437,582466266844136551,-2.28,2026/02/11
3438,582456362495542675,-2.36,2026/02/11
3439,582438244483105996,-2.62,2026/02/11
3440,582372491948295499,39.08,2026/02/11
3441,582371592365442439,17.22,2026/02/11
3442,582371127511909491,9.02,2026/02/11
3443,582370850088781709,36.49,2026/02/11
3444,582370836580632009,36.49,2026/02/11
3445,582370764662736472,36.49,2026/02/11
3446,582370589903258807,36.49,2026/02/11
3447,582369951397480285,41.08,2026/02/11
3448,582368757414790289,41.08,2026/02/11
3449,582368398166689136,17.22,2026/02/11
3450,582367822111999803,37.05,2026/02/11
3451,582367538587272405,17.12,2026/02/11
3452,582366859386849046,37.94,2026/02/11
3453,582366759537444550,17.12,2026/02/11
3454,582365388669355259,28.6,2026/02/11
3455,582365087249630261,31.51,2026/02/11
3456,582357210386761631,35.75,2026/02/11
3457,582357210386761631,35.76,2026/02/11
3458,582355997889234203,36.49,2026/02/11
3459,582354647885514720,17.22,2026/02/11
3460,582353368209720703,10.5,2026/02/11
3461,582350096762701167,17.22,2026/02/11
3462,582349489517790600,39.85,2026/02/11
3463,582349489517790600,39.85,2026/02/11
3464,582349489517790600,39.84,2026/02/11
3465,582349489517790600,39.85,2026/02/11
3466,582341434122667938,11.28,2026/02/11
3467,582340062453860309,36.57,2026/02/11
3468,582340031665964150,36.57,2026/02/11
3469,582338845320316610,36.57,2026/02/11
3470,582338517471627203,36.57,2026/02/11
3471,582338314333422771,36.57,2026/02/11
3472,582335913619588868,41.17,2026/02/11
3473,582327068297299080,36.57,2026/02/11
3474,582322860392744680,36.57,2026/02/11
3475,582320850900125512,36.57,2026/02/11
3476,582320247091267128,36.57,2026/02/11
3477,582310541564478770,36.57,2026/02/11
3478,582308758389818746,9.59,2026/02/11
3479,582308750289765477,36.57,2026/02/11
3480,582300627526190955,36.57,2026/02/11
3481,582294059235116873,36.57,2026/02/11
3482,582293085805577216,36.57,2026/02/11
3483,582292760303469798,34.59,2026/02/11
3484,582292760303469798,34.59,2026/02/11
3485,582291766158722834,36.57,2026/02/11
3486,582287716614374502,-19.09,2026/02/11
3487,582285493327333321,36.57,2026/02/11
3488,582278546360403043,-36.44,2026/02/11
3489,582277125514823599,34.07,2026/02/11
3490,582276745093089259,34.07,2026/02/11
3491,582276474849297641,34.07,2026/02/11
3492,582275341028328863,41.17,2026/02/11
